25/04/2025 08:04:18,33.1,32.92824,38.2,1,45772336318
25/04/2025 08:04:23,33.2,33.05845,38.3,1,45772336377
25/04/2025 08:04:28,33.3,33.26099,38.4,1,45772336435
25/04/2025 08:04:33,33.4,33.47801,38.5,1,45772336493
25/04/2025 08:04:38,33.4,33.59375,38.6,1,45772336551
25/04/2025 08:04:43,33.5,33.70949,38.7,1,45772336609
25/04/2025 08:04:48,33.6,33.82523,38.7,1,45772336667
25/04/2025 08:04:53,33.6,33.98438,38.8,1,45772336725
25/04/2025 08:04:58,33.7,34.12905,38.9,1,45772336783
25/04/2025 08:05:03,33.8,34.23032,39,1,45772336841
25/04/2025 08:05:08,33.9,34.38947,39.1,1,45772336899
25/04/2025 08:05:13,33.9,34.50521,39.2,1,45772336957
25/04/2025 08:05:18,34,34.62095,39.2,1,45772337015
25/04/2025 08:05:23,34.1,34.76563,39.4,1,45772337073
25/04/2025 08:05:28,34.2,34.92477,39.4,1,45772337131
25/04/2025 08:05:33,34.2,35.08391,39.5,1,45772337189
25/04/2025 08:05:38,34.3,35.18518,39.5,1,45772337247
25/04/2025 08:05:43,34.4,35.32986,39.6,1,45772337305
25/04/2025 08:05:48,34.4,35.43113,39.7,1,45772337363
25/04/2025 08:05:53,34.6,35.51794,39.7,1,45772337421
25/04/2025 08:05:58,34.7,35.66262,39.8,1,45772337479
25/04/2025 08:06:03,34.8,35.76389,39.9,1,45772337537
25/04/2025 08:06:08,34.9,35.87963,40,1,45772337595
25/04/2025 08:06:13,35,36.03877,40,1,45772337653
25/04/2025 08:06:18,35.1,36.21238,40,1,45772337711
25/04/2025 08:06:23,35.2,36.35706,40.1,1,45772337769
25/04/2025 08:06:28,35.3,36.54514,40.1,1,45772337827
25/04/2025 08:06:33,35.4,36.73322,40.2,1,45772337885
25/04/2025 08:06:38,35.5,36.90683,40.3,1,45772337943
25/04/2025 08:06:43,35.7,37.08044,40.3,1,45772338001
25/04/2025 08:06:48,35.8,37.22512,40.3,1,45772338059
25/04/2025 08:06:53,35.9,37.38426,40.4,1,45772338117
25/04/2025 08:06:58,36,37.52893,40.5,1,45772338175
25/04/2025 08:07:03,36.2,37.64468,40.5,1,45772338233
25/04/2025 08:07:08,36.3,37.80382,40.6,1,45772338291
25/04/2025 08:07:13,36.4,37.94849,40.7,1,45772338349
25/04/2025 08:07:18,36.5,38.15104,40.8,1,45772338408
25/04/2025 08:07:23,36.6,38.26678,40.8,1,45772338466
25/04/2025 08:07:28,36.8,38.41146,40.9,1,45772338524
25/04/2025 08:07:33,36.9,38.55613,40.9,1,45772338582
25/04/2025 08:07:38,37,38.65741,41,1,45772338640
25/04/2025 08:07:43,37.1,38.80209,41.1,1,45772338698
25/04/2025 08:07:48,37.3,38.9757,41.2,1,45772338756
25/04/2025 08:07:53,37.4,39.07697,41.3,1,45772338814
25/04/2025 08:07:59,37.5,39.16377,41.3,1,45772338872
25/04/2025 08:08:04,37.5,39.32291,41.5,1,45772338930
25/04/2025 08:08:09,37.6,39.42419,41.5,1,45772338988
25/04/2025 08:08:14,37.7,39.5978,41.6,1,45772339046
25/04/2025 08:08:19,37.8,39.65567,41.7,1,45772339104
25/04/2025 08:08:24,37.9,39.78588,41.7,1,45772339162
25/04/2025 08:08:29,38,39.93055,41.9,1,45772339220
25/04/2025 08:08:34,38.1,40.07523,42,1,45772339278
25/04/2025 08:08:39,38.2,40.19097,42.1,1,45772339336
25/04/2025 08:08:44,38.3,40.32118,42.2,1,45772339394
25/04/2025 08:08:49,38.4,40.42245,42.3,1,45772339452
25/04/2025 08:08:54,38.5,40.5382,42.4,1,45772339510
25/04/2025 08:08:59,38.6,40.65393,42.5,1,45772339568
25/04/2025 08:09:04,38.7,40.75521,42.6,1,45772339626
25/04/2025 08:09:09,38.7,40.82755,42.7,1,45772339684
25/04/2025 08:09:14,38.8,40.97222,42.8,1,45772339742
25/04/2025 08:09:19,38.9,41.08796,43,1,45772339800
25/04/2025 08:09:24,39,41.17477,43.1,1,45772339858
25/04/2025 08:09:29,39.1,41.31945,43.2,1,45772339916
25/04/2025 08:09:34,39.2,41.47859,43.3,1,45772339974
25/04/2025 08:09:39,39.3,41.57986,43.5,1,45772340032
25/04/2025 08:09:44,39.4,41.6956,43.6,1,45772340090
25/04/2025 08:09:49,39.5,41.82581,43.7,1,45772340148
25/04/2025 08:09:54,39.6,41.99942,43.9,1,45772340206
25/04/2025 08:09:59,39.7,42.11516,44,1,45772340264
25/04/2025 08:10:04,39.8,42.24537,44.1,1,45772340322
25/04/2025 08:10:09,39.9,42.36111,44.2,1,45772340380
25/04/2025 08:10:14,40,42.43345,44.3,1,45772340438
25/04/2025 08:10:19,40.1,42.49132,44.4,1,45772340496
25/04/2025 08:10:24,40.1,42.63599,44.6,1,45772340554
25/04/2025 08:10:29,40.3,42.75174,44.7,1,45772340613
25/04/2025 08:10:34,40.3,42.86748,44.8,1,45772340671
25/04/2025 08:10:39,40.4,43.01215,45,1,45772340729
25/04/2025 08:10:44,40.5,43.1279,45.1,1,45772340787
25/04/2025 08:10:49,40.6,43.2581,45.2,1,45772340845
25/04/2025 08:10:54,40.7,43.40278,45.4,1,45772340903
25/04/2025 08:10:59,40.8,43.53299,45.5,1,45772340961
25/04/2025 08:11:04,40.9,43.69213,45.6,1,45772341019
25/04/2025 08:11:09,41,43.82234,45.8,1,45772341077
25/04/2025 08:11:14,41,43.95255,45.9,1,45772341135
25/04/2025 08:11:19,41.1,44.06829,46,1,45772341193
25/04/2025 08:11:24,41.3,44.19849,46.1,1,45772341251
25/04/2025 08:11:29,41.3,44.31424,46.3,1,45772341309
25/04/2025 08:11:34,41.4,44.44445,46.4,1,45772341367
25/04/2025 08:11:39,41.5,44.57465,46.6,1,45772341425
25/04/2025 08:11:44,41.6,44.71933,46.6,1,45772341483
25/04/2025 08:11:49,41.7,44.8206,46.8,1,45772341541
25/04/2025 08:11:54,41.8,44.96528,46.9,1,45772341599
25/04/2025 08:11:59,42,45.10995,47.1,1,45772341657
25/04/2025 08:12:04,42.1,45.2257,47.2,1,45772341715
25/04/2025 08:12:09,42.2,45.3559,47.4,1,45772341773
25/04/2025 08:12:14,42.3,45.51505,47.5,1,45772341831
25/04/2025 08:12:19,42.4,45.64526,47.6,1,45772341889
25/04/2025 08:12:24,42.5,45.76099,47.7,1,45772341947
25/04/2025 08:12:29,42.6,45.8912,47.9,1,45772342005
25/04/2025 08:12:34,42.7,46.05035,47.9,1,45772342063
25/04/2025 08:12:39,42.8,46.19502,48.1,1,45772342121
25/04/2025 08:12:44,43,46.31076,48.2,1,45772342179
25/04/2025 08:12:49,43.1,46.49884,48.4,1,45772342237
25/04/2025 08:12:54,43.2,46.65799,48.5,1,45772342295
25/04/2025 08:12:59,43.3,46.71585,48.6,1,45772342353
25/04/2025 08:13:04,43.4,46.875,48.7,1,45772342412
25/04/2025 08:13:09,43.5,47.00521,48.8,1,45772342470
25/04/2025 08:13:14,43.6,47.14988,48.9,1,45772342528
25/04/2025 08:13:19,43.8,47.29456,49,1,45772342586
25/04/2025 08:13:24,43.9,47.46817,49.1,1,45772342644
25/04/2025 08:13:29,44,47.61285,49.3,1,45772342702
25/04/2025 08:13:34,44.1,47.75752,49.3,1,45772342760
25/04/2025 08:13:39,44.3,47.88773,49.4,1,45772342818
25/04/2025 08:13:44,44.4,48.06134,49.5,1,45772342876
25/04/2025 08:13:49,44.5,48.24942,49.6,1,45772342934
25/04/2025 08:13:54,44.7,48.3941,49.7,1,45772342992
25/04/2025 08:14:00,44.9,48.55324,49.8,1,45772343050
25/04/2025 08:14:05,45,48.69791,49.9,1,45772343108
25/04/2025 08:14:10,45.2,48.88599,50,1,45772343166
25/04/2025 08:14:15,45.3,49.07407,50.1,1,45772343224
25/04/2025 08:14:20,45.4,49.18982,50.2,1,45772343282
25/04/2025 08:14:25,45.5,49.36343,50.3,1,45772343340
25/04/2025 08:14:30,45.7,49.47916,50.4,1,45772343398
25/04/2025 08:14:35,45.8,49.63831,50.5,1,45772343456
25/04/2025 08:14:40,46,49.81192,50.6,1,45772343514
25/04/2025 08:14:45,46.1,49.97107,50.7,1,45772343572
25/04/2025 08:14:50,46.3,50.13021,50.8,1,45772343630
25/04/2025 08:14:55,46.5,50.26042,50.9,1,45772343688
25/04/2025 08:15:00,46.6,50.47743,50.9,1,45772343746
25/04/2025 08:15:05,46.8,50.70892,51,1,45772343804
25/04/2025 08:15:10,47,50.86806,51.2,1,45772343862
25/04/2025 08:15:15,47.2,51.0706,51.2,1,45772343920
25/04/2025 08:15:20,47.4,51.24421,51.3,1,45772343978
25/04/2025 08:15:25,47.5,51.35995,51.4,1,45772344036
25/04/2025 08:15:30,47.7,51.5191,51.5,1,45772344094
25/04/2025 08:15:35,47.9,51.62037,51.6,1,45772344152
25/04/2025 08:15:40,48,51.77951,51.7,1,45772344210
25/04/2025 08:15:45,48.2,51.95313,51.9,1,45772344268
25/04/2025 08:15:50,48.3,52.06887,52,1,45772344326
25/04/2025 08:15:55,48.4,52.22801,52.1,1,45772344384
25/04/2025 08:16:00,48.6,52.32928,52.2,1,45772344442
25/04/2025 08:16:05,48.7,52.43056,52.3,1,45772344500
25/04/2025 08:16:10,48.8,52.51736,52.5,1,45772344558
25/04/2025 08:16:15,48.9,52.6331,52.6,1,45772344616
25/04/2025 08:16:20,49,52.69097,52.7,1,45772344674
25/04/2025 08:16:25,49.1,52.74884,52.9,1,45772344732
25/04/2025 08:16:30,49.2,52.89352,53,1,45772344791
25/04/2025 08:16:35,49.3,52.99479,53.2,1,45772344849
25/04/2025 08:16:40,49.4,53.05267,53.3,1,45772344907
25/04/2025 08:16:45,49.5,53.1684,53.5,1,45772344965
25/04/2025 08:16:50,49.6,53.25521,53.7,1,45772345023
25/04/2025 08:16:55,49.7,53.37094,53.8,1,45772345081
25/04/2025 08:17:00,49.7,53.50116,53.9,1,45772345139
25/04/2025 08:17:05,49.8,53.54456,54.1,1,45772345197
25/04/2025 08:17:10,50,53.66031,54.2,1,45772345255
25/04/2025 08:17:15,50,53.73264,54.4,1,45772345313
25/04/2025 08:17:20,50.1,53.81944,54.6,1,45772345371
25/04/2025 08:17:25,50.2,53.96412,54.8,1,45772345429
25/04/2025 08:17:30,50.3,54.07986,54.9,1,45772345487
25/04/2025 08:17:35,50.3,54.22454,55.1,1,45772345545
25/04/2025 08:17:40,50.4,54.29688,55.2,1,45772345603
25/04/2025 08:17:45,50.6,54.48495,55.3,1,45772345661
25/04/2025 08:17:50,50.7,54.6441,55.5,1,45772345719
25/04/2025 08:17:55,50.8,54.75983,55.6,1,45772345777
25/04/2025 08:18:00,50.8,54.93344,55.8,1,45772345835
25/04/2025 08:18:05,51,55.04919,55.9,1,45772345893
25/04/2025 08:18:10,51.1,55.13599,56.1,1,45772345951
25/04/2025 08:18:15,51.2,55.20833,56.2,1,45772346009
25/04/2025 08:18:20,51.3,55.3096,56.4,1,45772346067
25/04/2025 08:18:25,51.4,55.38194,56.5,1,45772346125
25/04/2025 08:18:30,51.4,55.54108,56.6,1,45772346183
25/04/2025 08:18:35,51.5,55.68576,56.9,1,45772346241
25/04/2025 08:18:40,51.7,55.80151,57,1,45772346299
25/04/2025 08:18:45,51.8,55.91724,57.2,1,45772346357
25/04/2025 08:18:50,51.8,56.06192,57.3,1,45772346415
25/04/2025 08:18:55,51.9,56.17767,57.4,1,45772346473
25/04/2025 08:19:00,52,56.25,57.6,1,45772346531
25/04/2025 08:19:05,52.1,56.35127,57.7,1,45772346589
25/04/2025 08:19:10,52.2,56.45255,57.8,1,45772346647
25/04/2025 08:19:15,52.4,56.59722,58,1,45772346705
25/04/2025 08:19:20,52.5,56.66956,58.1,1,45772346763
25/04/2025 08:19:25,52.5,56.79977,58.3,1,45772346821
25/04/2025 08:19:30,52.7,56.92998,58.4,1,45772346879
25/04/2025 08:19:35,52.7,57.07465,58.6,1,45772346937
25/04/2025 08:19:40,52.8,57.1904,58.7,1,45772346995
25/04/2025 08:19:45,53,57.27719,58.8,1,45772347053
25/04/2025 08:19:50,53.1,57.37847,59,1,45772347111
25/04/2025 08:19:55,53.2,57.47974,59.1,1,45772347169
25/04/2025 08:20:00,53.3,57.62442,59.2,1,45772347227
25/04/2025 08:20:05,53.4,57.78356,59.4,1,45772347285
25/04/2025 08:20:10,53.4,57.92824,59.5,1,45772347343
25/04/2025 08:20:15,53.6,58.08738,59.7,1,45772347401
25/04/2025 08:20:20,53.7,58.17419,59.8,1,45772347459
25/04/2025 08:20:26,53.8,58.31887,59.9,1,45772347517
25/04/2025 08:20:31,53.9,58.4346,60.1,1,45772347575
25/04/2025 08:20:36,54,58.56481,60.2,1,45772347634
25/04/2025 08:20:41,54.1,58.72396,60.3,1,45772347692
25/04/2025 08:20:46,54.3,58.8831,60.5,1,45772347750
25/04/2025 08:20:51,54.5,58.99884,60.6,1,45772347808
25/04/2025 08:20:56,54.6,59.15799,60.7,1,45772347866
25/04/2025 08:21:01,54.7,59.30267,60.8,1,45772347924
25/04/2025 08:21:06,54.8,59.47627,60.9,1,45772347982
25/04/2025 08:21:11,55,59.56308,61,1,45772348040
25/04/2025 08:21:16,55.1,59.70776,61.1,1,45772348098
25/04/2025 08:21:21,55.1,59.82349,61.2,1,45772348156
25/04/2025 08:21:26,55.3,59.92477,61.3,1,45772348214
25/04/2025 08:21:31,55.4,60.08392,61.4,1,45772348272
25/04/2025 08:21:36,55.5,60.30093,61.5,1,45772348330
25/04/2025 08:21:41,55.6,60.46007,61.6,1,45772348388
25/04/2025 08:21:46,55.7,60.63368,61.7,1,45772348446
25/04/2025 08:21:51,55.9,60.79282,61.8,1,45772348504
25/04/2025 08:21:56,56.1,60.90856,61.9,1,45772348562
25/04/2025 08:22:01,56.2,61.09665,62.1,1,45772348620
25/04/2025 08:22:06,56.4,61.25579,62.2,1,45772348678
25/04/2025 08:22:11,56.5,61.37153,62.3,1,45772348736
25/04/2025 08:22:16,56.7,61.57407,62.4,1,45772348794
25/04/2025 08:22:21,56.8,61.77662,62.5,1,45772348852
25/04/2025 08:22:26,56.9,62.08044,62.6,1,45772348910
25/04/2025 08:22:31,57,62.31192,62.7,1,45772348968
25/04/2025 08:22:36,57.3,62.51447,62.8,1,45772349026
25/04/2025 08:22:41,57.4,62.64468,62.8,1,45772349084
25/04/2025 08:22:46,57.6,62.77488,63,1,45772349142
25/04/2025 08:22:51,57.7,62.97743,63.1,1,45772349200
25/04/2025 08:22:56,57.9,63.17998,63.1,1,45772349258
25/04/2025 08:23:01,58,63.38252,63.2,1,45772349316
25/04/2025 08:23:06,58.2,63.54167,63.3,1,45772349374
25/04/2025 08:23:11,58.4,63.72974,63.4,1,45772349432
25/04/2025 08:23:16,58.5,63.99017,63.5,1,45772349490
25/04/2025 08:23:21,58.6,64.16377,63.7,1,45772349548
25/04/2025 08:23:26,58.8,64.35185,63.8,1,45772349606
25/04/2025 08:23:31,59,64.58333,63.9,1,45772349664
25/04/2025 08:23:36,59.1,64.72801,64,1,45772349722
25/04/2025 08:23:41,59.2,64.87269,64.1,1,45772349780
25/04/2025 08:23:46,59.4,64.94502,64.2,1,45772349838
25/04/2025 08:23:51,59.5,65.03183,64.3,1,45772349896
25/04/2025 08:23:56,59.6,65.14757,64.4,1,45772349954
25/04/2025 08:24:01,59.7,65.20544,64.6,1,45772350012
25/04/2025 08:24:06,59.8,65.27778,64.7,1,45772350071
25/04/2025 08:24:11,60,65.40798,64.9,1,45772350129
25/04/2025 08:24:16,60.1,65.53819,65,1,45772350187
25/04/2025 08:24:21,60.2,65.61053,65.1,1,45772350245
25/04/2025 08:24:26,60.2,65.72627,65.3,1,45772350303
25/04/2025 08:24:31,60.4,65.76968,65.4,1,45772350361
25/04/2025 08:24:36,60.5,65.89989,65.6,1,45772350419
25/04/2025 08:24:41,60.6,65.98669,65.7,1,45772350477
25/04/2025 08:24:46,60.6,66.07349,65.8,1,45772350535
25/04/2025 08:24:51,60.8,66.17477,66,1,45772350593
25/04/2025 08:24:56,60.9,66.27605,66.2,1,45772350651
25/04/2025 08:25:01,61,66.36285,66.3,1,45772350709
25/04/2025 08:25:06,61.1,66.44965,66.5,1,45772350767
25/04/2025 08:25:11,61.2,66.6088,66.6,1,45772350825
25/04/2025 08:25:16,61.3,66.72454,66.7,1,45772350883
25/04/2025 08:25:21,61.5,66.84028,66.9,1,45772350941
25/04/2025 08:25:26,61.6,66.94155,67.1,1,45772350999
25/04/2025 08:25:31,61.8,67.04282,67.2,1,45772351057
25/04/2025 08:25:36,61.9,67.10069,67.3,1,45772351115
25/04/2025 08:25:41,62,67.21644,67.4,1,45772351173
25/04/2025 08:25:46,62.1,67.27431,67.6,1,45772351231
25/04/2025 08:25:51,62.1,67.39005,67.8,1,45772351289
25/04/2025 08:25:56,62.3,67.52026,67.9,1,45772351347
25/04/2025 08:26:01,62.4,67.59259,68.1,1,45772351405
25/04/2025 08:26:06,62.5,67.7228,68.2,1,45772351463
25/04/2025 08:26:11,62.6,67.79514,68.4,1,45772351521
25/04/2025 08:26:16,62.7,67.92535,68.5,1,45772351579
25/04/2025 08:26:21,62.8,68.05556,68.7,1,45772351637
25/04/2025 08:26:26,62.9,68.15683,68.8,1,45772351695
25/04/2025 08:26:31,63,68.33044,69,1,45772351753
25/04/2025 08:26:36,63.1,68.43171,69.1,1,45772351811
25/04/2025 08:26:42,63.2,68.51852,69.3,1,45772351869
25/04/2025 08:26:47,63.4,68.64873,69.5,1,45772351927
25/04/2025 08:26:52,63.5,68.75,69.7,1,45772351985
25/04/2025 08:26:57,63.6,68.86574,69.8,1,45772352043
25/04/2025 08:27:02,63.7,69.01042,70,1,45772352101
25/04/2025 08:27:07,63.8,69.11169,70.2,1,45772352159
25/04/2025 08:27:12,63.9,69.2853,70.3,1,45772352217
25/04/2025 08:27:17,64,69.31423,70.4,1,45772352275
25/04/2025 08:27:22,64.1,69.48785,70.6,1,45772352334
25/04/2025 08:27:27,64.2,69.57465,70.7,1,45772352391
25/04/2025 08:27:32,64.3,69.66145,70.8,1,45772352450
25/04/2025 08:27:37,64.4,69.71933,71,1,45772352508
25/04/2025 08:27:42,64.5,69.84954,71.1,1,45772352566
25/04/2025 08:27:47,64.6,69.95081,71.2,1,45772352624
25/04/2025 08:27:52,64.7,70.03761,71.3,1,45772352682
25/04/2025 08:27:57,64.8,70.16782,71.4,1,45772352740
25/04/2025 08:28:02,64.9,70.2691,71.6,1,45772352798
25/04/2025 08:28:07,65,70.34144,71.7,1,45772352856
25/04/2025 08:28:12,65.1,70.4427,71.8,1,45772352914
25/04/2025 08:28:17,65.2,70.54398,71.9,1,45772352972
25/04/2025 08:28:22,65.3,70.64526,72.1,1,45772353030
25/04/2025 08:28:27,65.5,70.70313,72.1,1,45772353088
25/04/2025 08:28:32,65.6,70.73206,72.3,1,45772353146
25/04/2025 08:28:37,65.7,70.86227,72.4,1,45772353204
25/04/2025 08:28:42,65.8,70.93461,72.5,1,45772353262
25/04/2025 08:28:47,65.9,71.03588,72.6,1,45772353320
25/04/2025 08:28:52,66,71.13715,72.7,1,45772353378
25/04/2025 08:28:57,66.1,71.20949,72.8,1,45772353436
25/04/2025 08:29:02,66.2,71.36864,72.9,1,45772353494
25/04/2025 08:29:07,66.3,71.46991,73,1,45772353552
25/04/2025 08:29:12,66.4,71.60011,73.1,1,45772353610
25/04/2025 08:29:17,66.5,71.73032,73.1,1,45772353668
25/04/2025 08:29:22,66.6,71.84606,73.2,1,45772353726
25/04/2025 08:29:27,66.8,71.97627,73.3,1,45772353784
25/04/2025 08:29:32,66.9,72.06308,73.3,1,45772353842
25/04/2025 08:29:37,67,72.12095,73.4,1,45772353900
25/04/2025 08:29:42,67.2,72.26563,73.4,1,45772353958
25/04/2025 08:29:47,67.3,72.38136,73.5,1,45772354016
25/04/2025 08:29:52,67.4,72.46817,73.5,1,45772354074
25/04/2025 08:29:57,67.5,72.56944,73.6,1,45772354132
25/04/2025 08:30:02,67.6,72.67072,73.7,1,45772354190
25/04/2025 08:30:07,67.7,72.74306,73.7,1,45772354248
25/04/2025 08:30:12,67.8,72.87327,73.8,1,45772354306
25/04/2025 08:30:17,67.9,73.00347,73.8,1,45772354364
25/04/2025 08:30:22,68,73.11921,73.7,1,45772354423
25/04/2025 08:30:27,68.1,73.26389,73.7,1,45772354481
25/04/2025 08:30:32,68.3,73.37963,73.8,1,45772354539
25/04/2025 08:30:37,68.3,73.52431,73.8,1,45772354597
25/04/2025 08:30:42,68.4,73.65452,73.8,1,45772354655
25/04/2025 08:30:47,68.5,73.79919,73.9,1,45772354713
25/04/2025 08:30:52,68.6,73.9294,73.9,1,45772354771
25/04/2025 08:30:57,68.8,74.05961,73.9,1,45772354829
25/04/2025 08:31:02,68.9,74.24769,73.9,1,45772354887
25/04/2025 08:31:07,68.9,74.39236,74,1,45772354945
25/04/2025 08:31:12,69,74.43577,74,1,45772355003
25/04/2025 08:31:17,69.1,74.47917,74,1,45772355061
25/04/2025 08:31:22,69.2,74.52257,74.1,1,45772355119
25/04/2025 08:31:27,69.3,74.56597,74.1,1,45772355177
25/04/2025 08:31:32,69.4,74.55151,74.1,1,45772355235
25/04/2025 08:31:37,69.4,74.60938,74.1,1,45772355293
25/04/2025 08:31:42,69.5,74.65278,74.2,1,45772355351
25/04/2025 08:31:47,69.5,74.68171,74.2,1,45772355409
25/04/2025 08:31:52,69.6,74.69618,74.2,1,45772355467
25/04/2025 08:31:57,69.6,74.66724,74.3,1,45772355525
25/04/2025 08:32:02,69.7,74.65278,74.3,1,45772355583
25/04/2025 08:32:07,69.7,74.68171,74.4,1,45772355641
25/04/2025 08:32:12,69.8,74.69618,74.5,1,45772355699
25/04/2025 08:32:17,69.8,74.68171,74.5,1,45772355757
25/04/2025 08:32:22,69.8,74.68171,74.5,1,45772355815
25/04/2025 08:32:27,69.9,74.69618,74.6,1,45772355873
25/04/2025 08:32:32,69.9,74.68171,74.6,1,45772355931
25/04/2025 08:32:37,69.9,74.71065,74.6,1,45772355989
25/04/2025 08:32:42,70,74.63831,74.7,1,45772356047
25/04/2025 08:32:47,70,74.65278,74.8,1,45772356105
25/04/2025 08:32:52,70,74.59491,74.9,1,45772356163
25/04/2025 08:32:58,70,74.59491,74.9,1,45772356221
25/04/2025 08:33:03,70,74.56597,75,1,45772356279
25/04/2025 08:33:08,70,74.55151,75,1,45772356337
25/04/2025 08:33:13,70.1,74.5081,75.1,1,45772356395
25/04/2025 08:33:18,70.1,74.4647,75.1,1,45772356453
25/04/2025 08:33:23,70.1,74.4647,75.2,1,45772356511
25/04/2025 08:33:28,70.2,74.43577,75.2,1,45772356569
25/04/2025 08:33:33,70.2,74.43577,75.3,1,45772356627
25/04/2025 08:33:38,70.2,74.45023,75.3,1,45772356685
25/04/2025 08:33:43,70.2,74.4213,75.4,1,45772356743
25/04/2025 08:33:48,70.3,74.40683,75.4,1,45772356801
25/04/2025 08:33:53,70.3,74.39236,75.5,1,45772356859
25/04/2025 08:33:58,70.3,74.34895,75.5,1,45772356917
25/04/2025 08:34:03,70.3,74.30556,75.6,1,45772356975
25/04/2025 08:34:08,70.3,74.32002,75.6,1,45772357034
25/04/2025 08:34:13,70.4,74.30556,75.7,1,45772357092
25/04/2025 08:34:18,70.3,74.34895,75.8,1,45772357150
25/04/2025 08:34:23,70.4,74.30556,75.8,1,45772357208
25/04/2025 08:34:28,70.4,74.30556,75.9,1,45772357266
25/04/2025 08:34:33,70.4,74.30556,75.9,1,45772357324
25/04/2025 08:34:38,70.4,74.30556,76,1,45772357382
25/04/2025 08:34:43,70.4,74.29108,76,1,45772357440
25/04/2025 08:34:48,70.4,74.26215,76.1,1,45772357498
25/04/2025 08:34:53,70.4,74.21875,76.1,1,45772357556
25/04/2025 08:34:58,70.4,74.23322,76.2,1,45772357614
25/04/2025 08:35:03,70.4,74.20428,76.2,1,45772357672
25/04/2025 08:35:08,70.4,74.21875,76.2,1,45772357730
25/04/2025 08:35:13,70.4,74.23322,76.3,1,45772357788
25/04/2025 08:35:18,70.4,74.21875,76.3,1,45772357846
25/04/2025 08:35:23,70.4,74.23322,76.3,1,45772357904
25/04/2025 08:35:28,70.5,74.26215,76.3,1,45772357962
25/04/2025 08:35:33,70.5,74.30556,76.4,1,45772358020
25/04/2025 08:35:38,70.5,74.34895,76.4,1,45772358078
25/04/2025 08:35:43,70.5,74.40683,76.4,1,45772358136
25/04/2025 08:35:48,70.5,74.43577,76.5,1,45772358194
